Measured force F_X / N,Measured force F_Y / N,Measured force in axial direction F_Z / N,Measured moment/torque M_A / Nm,Measured moment/torque M_B / Nm,Measured moment/torque M_C / Nm,Actual TCP position X / mm,Actual TCP position Y / mm,Actual TCP position Z / mm,Actual TCP orientation A / °,Actual TCP orientation B / °,Actual TCP orientation C / °,Setpoint feed velocity Soll_v_f / mm/min,Actual feed velocity v_f / mm/min,Setpoint spindle speed Soll_n_sp / rpm,Actual spindle speed n_sp / rpm,Measured spindle torque M_sp / Nm,Measured spindle current I_sp / A,Setpoint force in axial direction Soll_F_Z / N,Measured current axis 1 I_a1 / A,Measured current axis 2 I_a2 / A,Measured current axis 3 I_a3 / A,Measured current axis 4 I_a4 / A,Measured current axis 5 I_a5 / A,Measured current axis 6 I_a6 / A,Measured moment/torque axis1 M_a1 / Nm,Measured moment/torque axis2 M_a2 / Nm,Measured moment/torque axis3 M_a3 / Nm,Measured moment/torque axis4 M_a4 / Nm,Measured moment/torque axis5 M_a5 / Nm,Measured moment/torque axis6 M_a6 / Nm
1262.0,1171.0,5967.0,71.586,-21.398,-8.072,622.008,2306.302,-144.719,-90.12,-0.01,-2.5,1500,883.4,0,3200.493,-65414.78,9.126,0,3.454,13.591,9.644,10.797,6.701,2.632,-1960.517,7686.097,4557.106,-1340.334,919.852,203.258
1223.0,1210.0,6000.0,68.837,-11.835,-7.528,621.842,2306.388,-144.742,-90.12,-0.01,-2.56,1500,900.051,0,3199.673,-67644.9,9.437,0,3.404,13.613,9.688,10.983,7.026,2.443,-1932.266,7698.232,4577.526,-1363.48,964.428,188.64
1098.0,1253.0,6162.0,48.745,-38.438,-4.801,621.675,2306.47,-144.765,-90.13,-0.01,-2.62,1500,919.699,0,3197.899,-68942.26,9.618,0,3.654,13.851,9.798,10.404,7.206,2.49,-2073.861,7832.727,4629.49,-1291.556,989.17,192.285
1101.0,1293.0,6065.0,59.198,-16.389,-4.861,621.506,2306.558,-144.789,-90.13,0.0,-2.67,1500,939.843,0,3197.689,-71187.56,9.931,0,3.777,13.645,10.259,9.931,7.681,2.479,-2143.898,7716.435,4847.347,-1232.832,1054.364,191.439
1019.0,1282.0,6097.0,80.69,-30.181,-7.075,621.335,2306.631,-144.807,-90.13,0.0,-2.72,1500,960.043,0,3199.024,-70564.71,9.844,0,3.457,13.923,10.271,10.366,7.802,2.654,-1962.547,7873.514,4853.262,-1286.879,1070.99,204.952
962.0,1344.0,6132.0,59.335,-23.296,-5.75,621.159,2306.715,-144.823,-90.13,0.0,-2.76,1500,982.053,0,3198.91,-71679.77,10.0,0,3.256,13.966,10.52,9.971,8.106,2.84,-1848.188,7897.784,4970.992,-1237.864,1112.685,219.276
945.0,1391.0,6082.0,49.308,-6.437,-4.744,620.977,2306.804,-144.835,-90.14,0.0,-2.8,1500,1012.726,0,3200.493,-70668.02,9.859,0,3.099,13.593,11.114,9.091,8.298,2.963,-1758.866,7687.108,5251.375,-1128.587,1138.999,228.813
844.0,1371.0,6216.0,66.119,-29.33,-5.465,620.786,2306.885,-144.848,-90.14,0.0,-2.83,1500,1047.842,0,3201.027,-68036.84,9.492,0,3.318,13.294,11.267,9.067,8.492,2.852,-1883.206,7517.895,5323.618,-1125.568,1165.639,220.197
823.0,1427.0,6160.0,60.097,-4.479,-7.191,620.588,2306.956,-144.855,-90.14,0.0,-2.86,1500,1087.402,0,3200.302,-69875.02,9.748,0,3.53,14.334,11.603,8.885,8.199,2.812,-2003.994,8106.099,5482.61,-1102.955,1125.384,217.177
782.0,1460.0,6087.0,54.338,7.039,-6.347,620.393,2307.025,-144.865,-90.14,0.0,-2.89,1500,1131.337,0,3200.493,-69902.36,9.752,0,3.744,13.666,12.052,8.673,8.75,2.854,-2125.289,7728.232,5694.833,-1076.671,1201.116,220.381
640.0,1447.0,6218.0,54.312,-24.745,-4.512,620.189,2307.09,-144.88,-90.14,0.0,-2.91,1500,1176.778,0,3198.337,-71995.76,10.044,0,4.707,13.32,11.956,8.368,9.067,2.793,-2671.541,7532.389,5649.488,-1038.785,1244.579,215.704
621.0,1469.0,6136.0,63.943,-6.592,-8.497,619.982,2307.164,-144.891,-90.14,0.01,-2.93,1500,1222.22,0,3199.024,-72949.78,10.177,0,5.199,14.228,12.541,7.457,9.483,2.695,-2950.841,8046.099,5925.646,-925.66,1301.722,208.082
589.0,1476.0,6117.0,71.749,12.125,-8.658,619.756,2307.25,-144.905,-90.15,0.01,-2.94,1500,1267.662,0,3198.833,-72068.67,10.054,0,5.491,13.628,12.504,6.806,9.383,2.677,-3116.967,7706.491,5908.184,-844.916,1287.911,206.72
467.0,1504.0,6244.0,43.811,-12.775,-3.361,619.526,2307.341,-144.922,-90.15,0.01,-2.95,1500,1308.561,0,3200.111,-73144.23,10.204,0,5.399,12.392,13.996,6.581,9.405,2.405,-3064.862,7007.893,6613.296,-816.916,1291.053,185.694
463.0,1510.0,6210.0,51.607,-5.432,-4.92,619.302,2307.434,-144.945,-90.15,0.01,-2.96,1500,1341.131,0,3200.073,-71448.86,9.968,0,5.777,12.029,14.278,6.111,10.348,1.909,-3279.201,6802.611,6746.657,-758.607,1420.459,147.399
426.0,1457.0,6321.0,84.041,-1.563,-7.426,619.075,2307.525,-144.968,-90.15,0.01,-2.97,1500,1368.34,0,3200.245,-73891.66,10.308,0,5.64,11.035,14.683,6.211,10.684,1.363,-3201.383,6240.53,6937.898,-770.979,1466.606,105.275
362.0,1553.0,6337.0,45.316,-6.487,-3.632,618.812,2307.616,-144.987,-90.14,0.01,-2.97,1500,1393.602,0,3199.634,-72162.86,10.067,0,5.584,12.726,13.992,6.005,9.475,0.747,-3169.578,7196.826,6611.465,-745.406,1300.544,57.7
354.0,1594.0,6253.0,55.963,0.475,-3.053,618.525,2307.709,-145.009,-90.14,0.01,-2.98,1500,1418.844,0,3200.684,-72439.35,10.106,0,5.073,12.83,13.363,5.905,8.53,0.165,-2879.789,7255.309,6314.465,-733.034,1170.876,12.74
280.0,1540.0,6419.0,85.592,-14.737,-5.504,618.234,2307.807,-145.031,-90.14,0.01,-2.98,1500,1444.086,0,3200.645,-73043.97,10.19,0,4.738,12.87,13.506,5.998,7.735,-0.302,-2689.473,7277.894,6381.638,-744.636,1061.826,-23.308
266.0,1623.0,6414.0,51.286,-7.874,-5.586,617.942,2307.907,-145.051,-90.14,0.01,-2.99,1500,1467.517,0,3199.558,-72080.83,10.056,0,5.104,13.474,13.072,5.668,6.92,-0.711,-2897.045,7619.692,6176.737,-703.672,949.896,-54.902
267.0,1626.0,6397.0,54.932,15.896,-5.355,617.663,2308.017,-145.07,-90.13,0.01,-2.99,1500,1482.286,0,3199.73,-74924.69,10.453,0,5.106,12.045,13.44,5.665,6.909,-1.254,-2898.567,6811.375,6350.797,-703.199,948.391,-96.806
173.0,1572.0,6560.0,58.748,-15.097,-4.509,617.387,2308.144,-145.087,-90.13,0.01,-2.99,1500,1492.611,0,3198.681,-74633.01,10.412,0,4.95,13.048,12.707,5.601,6.962,-1.554,-2809.922,7378.68,6004.086,-695.326,955.657,-119.967
212.0,1606.0,6464.0,51.923,-2.223,-6.229,617.121,2308.281,-145.098,-90.13,0.01,-2.99,1500,1498.493,0,3199.043,-76835.78,10.719,0,4.836,14.049,13.398,5.203,6.867,-1.686,-2745.13,7944.806,6330.8,-645.955,942.631,-130.203
224.0,1546.0,6550.0,72.886,22.288,-7.828,616.853,2308.424,-145.113,-90.13,0.01,-2.99,1500,1500.0,0,3198.356,-78707.38,10.98,0,4.557,12.991,13.033,5.387,6.799,-1.782,-2586.617,7346.321,6158.148,-668.687,933.271,-137.568
142.0,1552.0,6679.0,39.629,-22.037,-4.334,616.587,2308.567,-145.124,-90.13,0.01,-2.99,1500,1500.0,0,3199.272,-76854.01,10.722,0,4.512,13.991,13.317,5.301,6.532,-1.939,-2561.241,7911.772,6292.637,-658.031,896.681,-149.756
195.0,1557.0,6600.0,50.548,-11.742,-5.143,616.323,2308.712,-145.138,-90.13,0.01,-2.99,1500,1500.0,0,3200.188,-78102.76,10.896,0,4.737,12.931,12.956,5.16,6.613,-2.043,-2688.796,7312.613,6121.957,-640.568,907.677,-157.746
203.0,1478.0,6699.0,80.742,6.772,-6.852,616.062,2308.859,-145.147,-90.13,0.01,-2.99,1500,1500.0,0,3200.951,-76507.64,10.673,0,4.254,13.346,13.109,5.342,6.719,-2.216,-2414.74,7547.389,6194.341,-663.182,922.274,-171.149
151.0,1530.0,6716.0,37.12,-13.184,-4.823,615.803,2309.012,-145.153,-90.13,0.01,-2.99,1500,1500.0,0,3201.351,-75146.48,10.484,0,4.543,14.371,13.022,5.239,6.514,-2.41,-2578.835,8126.998,6153.079,-650.336,894.193,-186.136
180.0,1533.0,6635.0,40.556,-5.97,-4.645,615.546,2309.168,-145.162,-90.13,0.01,-2.99,1500,1500.0,0,3200.76,-76003.28,10.603,0,4.239,13.644,13.353,5.177,6.693,-2.604,-2405.943,7715.592,6309.677,-642.64,918.674,-201.049
157.0,1449.0,6833.0,73.907,-13.276,-4.757,615.281,2309.32,-145.175,-90.13,0.01,-3.0,1500,1500.0,0,3201.504,-73964.58,10.319,0,4.436,12.592,13.288,5.302,6.371,-2.72,-2517.765,7120.646,6278.977,-658.15,874.557,-210.034
165.0,1514.0,6800.0,38.736,-7.556,-5.298,615.01,2309.468,-145.18,-90.13,0.01,-3.0,1500,1500.0,0,3200.15,-75167.75,10.486,0,4.602,14.213,13.172,5.19,5.797,-2.881,-2611.992,8037.84,6223.773,-644.298,795.748,-222.443
200.0,1527.0,6729.0,42.897,2.625,-5.622,614.744,2309.622,-145.183,-90.13,0.01,-3.0,1500,1500.0,0,3200.207,-76392.19,10.657,0,4.623,13.557,13.228,5.237,5.734,-3.016,-2624.342,7666.884,6250.389,-650.158,787.042,-232.863
154.0,1479.0,6859.0,59.907,-23.181,-3.481,614.479,2309.776,-145.189,-90.13,0.01,-3.0,1500,1500.0,0,3199.825,-74909.49,10.45,0,4.302,13.888,13.074,5.356,5.78,-3.149,-2441.976,7853.963,6177.723,-664.898,793.391,-243.137
192.0,1513.0,6790.0,49.263,-7.828,-5.994,614.223,2309.938,-145.196,-90.13,0.01,-3.0,1500,1500.0,0,3199.062,-77701.7,10.84,0,4.167,13.612,13.499,5.298,5.903,-3.17,-2365.173,7697.558,6378.54,-657.736,810.279,-244.757
220.0,1492.0,6831.0,50.264,5.406,-7.786,613.971,2310.09,-145.204,-90.13,0.01,-3.0,1500,1500.0,0,3200.855,-75246.74,10.498,0,4.429,12.797,13.172,5.361,6.249,-3.054,-2514.212,7236.77,6223.773,-665.49,857.734,-235.846
154.0,1478.0,6945.0,40.687,-28.764,-3.956,613.721,2310.244,-145.205,-90.13,0.01,-3.0,1500,1500.0,0,3199.844,-75714.64,10.563,0,4.468,13.846,13.655,5.438,6.134,-3.079,-2536.204,7829.862,6452.192,-675.139,841.96,-237.724
203.0,1506.0,6772.0,48.088,-6.393,-5.368,613.464,2310.397,-145.207,-90.13,0.01,-3.0,1500,1500.0,0,3200.34,-76018.48,10.605,0,4.58,14.331,13.169,5.386,6.058,-3.095,-2599.981,8104.414,6222.646,-668.628,831.618,-239.013
224.0,1472.0,6854.0,64.597,5.268,-7.675,613.206,2310.554,-145.214,-90.13,0.01,-3.0,1500,1500.0,0,3200.359,-74122.57,10.341,0,4.321,12.848,13.434,5.444,6.1,-3.041,-2452.465,7265.759,6347.699,-675.791,837.312,-234.815
161.0,1495.0,6982.0,31.27,-26.567,-4.15,612.941,2310.706,-145.221,-90.13,0.01,-3.0,1500,1500.0,0,3200.417,-75462.46,10.528,0,4.592,13.529,12.953,5.523,5.753,-3.061,-2606.579,7650.704,6120.689,-685.617,789.726,-236.398
209.0,1509.0,6836.0,42.288,-12.558,-4.089,612.683,2310.856,-145.219,-90.13,0.01,-3.0,1500,1500.0,0,3200.226,-74207.64,10.353,0,4.72,13.963,13.695,5.491,5.649,-3.209,-2678.984,7895.93,6470.921,-681.71,775.456,-247.813
217.0,1448.0,6933.0,76.55,-8.106,-6.159,612.422,2311.012,-145.221,-90.13,0.01,-3.0,1500,1500.0,0,3199.825,-76465.11,10.667,0,4.55,13.49,13.348,5.575,5.653,-3.271,-2582.726,7628.962,6307.001,-692.129,775.98,-252.6
190.0,1515.0,6909.0,31.694,-18.658,-5.193,612.163,2311.166,-145.222,-90.13,0.01,-3.0,1500,1500.0,0,3199.94,-75386.51,10.517,0,4.563,14.354,13.575,5.639,5.488,-3.409,-2590.339,8117.054,6414.591,-700.002,753.332,-263.205
226.0,1506.0,6862.0,38.891,-11.279,-4.715,611.907,2311.326,-145.23,-90.13,0.01,-3.0,1500,1500.0,0,3199.634,-76310.16,10.646,0,4.377,12.808,13.324,5.637,5.791,-3.528,-2484.776,7243.174,6295.735,-699.765,794.897,-272.41
201.0,1435.0,7010.0,66.712,-24.662,-4.031,611.651,2311.478,-145.231,-90.13,0.01,-3.0,1500,1500.0,0,3200.111,-77558.9,10.82,0,4.455,13.723,13.174,5.729,5.754,-3.678,-2528.592,7760.592,6224.9,-711.19,789.791,-284.046
219.0,1505.0,6897.0,36.383,-10.988,-6.424,611.397,2311.63,-145.228,-90.13,0.01,-3.0,1500,1500.0,0,3199.654,-74970.26,10.459,0,4.814,14.407,13.593,5.738,5.532,-3.908,-2732.611,8147.054,6423.041,-712.374,759.354,-301.758
248.0,1493.0,6892.0,44.551,0.44,-6.648,611.145,2311.783,-145.231,-90.13,0.0,-3.0,1500,1500.0,0,3200.34,-76841.86,10.72,0,4.698,13.341,13.475,5.79,5.791,-4.112,-2666.973,7544.187,6367.133,-718.827,794.897,-317.554
201.0,1457.0,7026.0,50.162,-32.571,-2.99,610.892,2311.944,-145.237,-90.13,0.0,-3.0,1500,1500.0,0,3200.417,-75179.9,10.488,0,4.535,13.049,13.41,5.897,5.972,-4.249,-2574.437,7379.354,6336.574,-732.087,819.77,-328.086
246.0,1502.0,6908.0,41.945,-8.999,-5.657,610.634,2312.099,-145.237,-90.13,0.0,-3.0,1500,1500.0,0,3199.94,-76009.36,10.604,0,4.534,14.052,13.061,5.89,5.712,-4.293,-2573.76,7946.323,6171.386,-731.14,784.097,-331.51
272.0,1482.0,6953.0,55.25,3.455,-7.773,610.378,2312.25,-145.236,-90.13,0.0,-3.0,1500,1500.0,0,3199.463,-78227.33,10.913,0,4.852,13.297,13.583,5.973,5.587,-4.231,-2753.927,7519.58,6418.394,-741.499,766.947,-326.686
204.0,1500.0,7024.0,34.531,-33.175,-4.174,610.115,2312.402,-145.236,-90.13,0.0,-3.0,1500,1500.0,0,3199.196,-76225.08,10.634,0,4.732,14.341,13.219,6.062,5.243,-4.103,-2685.751,8110.144,6246.023,-752.569,719.753,-316.855
255.0,1517.0,6866.0,40.952,-11.394,-4.607,609.856,2312.559,-145.239,-90.13,0.0,-3.0,1500,1500.0,0,3199.787,-78272.9,10.92,0,4.817,13.023,13.848,6.04,5.251,-4.053,-2734.134,7364.354,6543.446,-749.846,720.735,-312.989
262.0,1445.0,7005.0,68.079,-3.921,-7.372,609.6,2312.716,-145.241,-90.13,0.0,-3.0,1500,1500.0,0,3200.512,-76948.2,10.735,0,4.437,13.092,13.203,6.157,5.569,-3.986,-2518.441,7403.625,6238.419,-764.29,764.46,-307.833
223.0,1498.0,7025.0,24.246,-29.617,-4.224,609.348,2312.873,-145.239,-90.13,0.0,-3.0,1500,1500.0,0,3200.283,-75505.0,10.534,0,4.79,14.451,13.474,6.13,5.496,-3.859,-2719.077,8172.335,6366.852,-761.034,754.445,-297.965
265.0,1510.0,6879.0,35.394,-12.619,-3.888,609.096,2313.028,-145.239,-90.13,0.0,-3.0,1500,1500.0,0,3201.065,-76361.8,10.653,0,4.724,13.571,13.396,6.157,5.613,-3.848,-2681.183,7674.805,6329.814,-764.349,770.416,-297.155
243.0,1428.0,7029.0,66.759,-19.293,-4.673,608.843,2313.184,-145.243,-90.13,0.0,-3.0,1500,1500.0,0,3201.427,-72727.98,10.146,0,4.776,12.91,13.545,6.286,5.786,-3.91,-2711.126,7300.478,6400.227,-780.391,794.177,-301.942
254.0,1490.0,6993.0,31.511,-21.302,-5.175,608.592,2313.343,-145.243,-90.13,0.0,-3.0,1500,1500.0,0,3200.512,-74948.99,10.456,0,4.673,13.911,13.513,6.225,5.696,-3.941,-2652.424,7866.604,6385.3,-772.755,781.871,-304.298
281.0,1488.0,6942.0,38.487,-7.799,-5.546,608.332,2313.502,-145.242,-90.13,0.0,-3.0,1500,1500.0,0,3200.417,-75079.64,10.474,0,4.528,13.131,13.478,6.312,5.451,-3.968,-2570.207,7425.703,6368.401,-783.529,748.227,-306.434
234.0,1444.0,7044.0,51.805,-27.714,-3.347,608.073,2313.652,-145.239,-90.13,0.0,-3.0,1500,1500.0,0,3199.825,-73733.66,10.286,0,4.867,13.818,13.423,6.411,5.286,-4.027,-2762.893,7814.356,6342.489,-795.842,725.579,-310.963
278.0,1502.0,6909.0,40.983,-13.967,-5.876,607.81,2313.806,-145.241,-90.13,0.0,-3.0,1500,1500.0,0,3199.482,-76507.64,10.673,0,4.938,13.664,13.334,6.307,5.042,-4.194,-2802.986,7726.884,6300.382,-782.937,692.066,-323.851
302.0,1477.0,6973.0,50.198,-0.184,-7.778,607.553,2313.962,-145.244,-90.13,0.0,-3.0,1500,1500.0,0,3199.844,-74718.08,10.424,0,4.861,12.451,13.549,6.468,5.206,-4.282,-2759.002,7040.926,6402.058,-802.886,714.582,-330.626
234.0,1470.0,7061.0,32.234,-34.7,-3.6,607.296,2314.123,-145.243,-90.13,0.0,-3.0,1500,1500.0,0,3199.596,-76288.88,10.643,0,4.5,14.097,12.993,6.523,5.297,-4.247,-2554.475,7972.11,6139.56,-809.753,727.15,-327.975
294.0,1492.0,6903.0,40.54,-15.425,-5.147,607.05,2314.282,-145.239,-90.13,0.0,-3.0,1500,1500.0,0,3199.196,-75966.82,10.598,0,4.857,13.684,13.867,6.422,5.489,-4.23,-2756.802,7738.513,6552.318,-797.262,753.463,-326.65
309.0,1438.0,7011.0,63.668,-2.121,-7.682,606.799,2314.435,-145.242,-90.13,0.0,-3.0,1500,1500.0,0,3200.111,-75356.13,10.513,0,4.892,12.879,13.296,6.576,5.584,-4.149,-2777.103,7283.118,6282.779,-816.383,766.489,-320.39
250.0,1478.0,7049.0,21.21,-31.185,-4.397,606.547,2314.593,-145.243,-90.14,0.0,-3.0,1500,1500.0,0,3199.959,-75997.2,10.602,0,4.998,13.522,13.659,6.588,5.508,-4.029,-2836.82,7646.996,6454.022,-817.863,756.016,-311.147
297.0,1478.0,6942.0,37.678,-19.482,-4.114,606.294,2314.752,-145.243,-90.14,0.0,-3.0,1500,1500.0,0,3199.806,-75198.13,10.491,0,4.817,13.158,13.217,6.514,5.689,-3.998,-2733.964,7441.04,6245.319,-808.628,780.955,-308.754
297.0,1419.0,7040.0,67.869,-14.444,-5.706,606.037,2314.915,-145.241,-90.14,0.0,-3.0,1500,1500.0,0,3200.455,-76680.83,10.698,0,4.662,13.539,13.399,6.713,5.613,-3.894,-2646.334,7656.266,6331.082,-833.313,770.547,-300.727
275.0,1493.0,6995.0,22.811,-19.73,-5.35,605.781,2315.067,-145.238,-90.14,0.0,-3.0,1500,1500.0,0,3199.711,-74970.26,10.459,0,4.979,14.167,13.432,6.646,5.286,-3.828,-2826.162,8011.717,6346.995,-825.026,725.644,-295.572
305.0,1485.0,6943.0,37.041,-15.349,-4.734,605.523,2315.224,-145.241,-90.14,0.0,-3.0,1500,1500.0,0,3200.531,-76045.82,10.609,0,5.075,12.344,13.76,6.654,5.307,-3.831,-2880.804,6980.757,6501.622,-826.032,728.525,-295.793
273.0,1423.0,7069.0,59.711,-29.764,-3.792,605.265,2315.379,-145.239,-90.14,0.0,-3.0,1500,1500.0,0,3200.321,-76124.81,10.62,0,4.874,13.514,13.621,6.79,5.189,-3.856,-2766.445,7642.277,6436.138,-842.903,712.226,-297.744
296.0,1492.0,6960.0,29.981,-14.6,-5.75,605.004,2315.542,-145.237,-90.14,0.0,-3.0,1500,1500.0,0,3199.768,-74508.44,10.395,0,4.813,14.022,13.24,6.71,5.144,-3.886,-2732.104,7929.3,6256.163,-833.017,706.139,-300.064
322.0,1473.0,6976.0,44.825,-7.925,-6.102,604.752,2315.698,-145.237,-90.14,0.0,-3.0,1500,1500.0,0,3200.168,-76462.07,10.667,0,4.779,12.832,13.468,6.795,5.347,-3.914,-2712.48,7256.657,6363.895,-843.495,734.023,-302.236
266.0,1447.0,7065.0,42.47,-36.969,-3.598,604.498,2315.854,-145.24,-90.14,0.0,-3.0,1500,1500.0,0,3199.463,-75620.45,10.55,0,5.114,13.231,13.073,6.894,5.423,-4.094,-2902.797,7482.164,6177.019,-855.867,744.43,-316.155
315.0,1482.0,6933.0,36.075,-12.693,-5.721,604.251,2316.011,-145.238,-90.14,0.0,-3.0,1500,1500.0,0,3199.94,-76064.05,10.612,0,5.073,13.296,13.816,6.782,5.53,-4.388,-2879.789,7519.243,6528.378,-841.897,759.092,-338.875
338.0,1446.0,7032.0,53.759,-4.884,-7.042,603.998,2316.173,-145.237,-90.14,0.0,-3.0,1500,1500.0,0,3199.196,-77413.06,10.8,0,4.953,12.978,13.208,6.943,5.62,-4.538,-2811.445,7339.074,6241.095,-861.905,771.398,-350.4
267.0,1476.0,7040.0,24.082,-34.866,-4.096,603.741,2316.334,-145.233,-90.14,0.0,-3.0,1500,1500.0,0,3199.406,-76957.31,10.736,0,4.749,14.344,13.591,6.962,5.273,-4.562,-2695.563,8111.829,6422.055,-864.214,723.812,-352.278
320.0,1494.0,6900.0,40.295,-17.745,-4.922,603.481,2316.488,-145.236,-90.14,0.0,-3.0,1500,1500.0,0,3199.501,-77966.03,10.877,0,5.187,12.659,13.288,6.867,5.233,-4.56,-2944.243,7158.567,6278.836,-852.434,718.313,-352.094
327.0,1433.0,7040.0,65.968,-11.128,-6.815,603.224,2316.642,-145.235,-90.14,0.0,-3.0,1500,1500.0,0,3200.779,-76899.59,10.728,0,5.004,12.99,13.623,7.053,5.147,-4.427,-2840.373,7346.152,6436.982,-875.58,706.531,-341.82
283.0,1498.0,7037.0,17.977,-30.023,-4.39,602.964,2316.8,-145.232,-90.14,0.0,-3.0,1500,1500.0,0,3200.76,-74833.53,10.44,0,5.142,14.157,13.433,7.002,4.832,-4.269,-2918.53,8005.818,6347.136,-869.186,663.265,-329.632
328.0,1498.0,6942.0,35.425,-14.379,-4.251,602.706,2316.961,-145.231,-90.14,0.0,-3.0,1500,1500.0,0,3200.397,-76331.42,10.649,0,4.817,13.136,13.669,7.005,5.023,-4.171,-2733.964,7428.737,6458.951,-869.601,689.513,-322.047
297.0,1423.0,7069.0,61.874,-27.234,-4.433,602.454,2317.122,-145.231,-90.14,0.0,-3.0,1500,1500.0,0,3201.447,-73700.24,10.282,0,4.817,12.959,13.541,7.177,5.208,-4.119,-2734.134,7328.456,6398.256,-890.912,714.91,-318.07
311.0,1493.0,6984.0,25.139,-20.589,-5.338,602.202,2317.277,-145.232,-90.14,0.0,-3.0,1500,1500.0,0,3199.825,-75149.52,10.484,0,5.199,13.574,13.29,7.026,5.213,-4.025,-2951.01,7676.322,6279.962,-872.206,715.564,-310.816
339.0,1472.0,6996.0,37.054,-9.398,-5.671,601.956,2317.436,-145.231,-90.14,0.0,-3.0,1500,1500.0,0,3200.245,-76346.61,10.651,0,5.083,12.838,13.573,7.11,5.541,-3.949,-2885.034,7259.86,6413.465,-882.683,760.663,-304.961
288.0,1431.0,7090.0,45.266,-36.439,-3.208,601.703,2317.597,-145.23,-90.14,0.0,-3.0,1500,1500.0,0,3199.863,-74341.33,10.371,0,5.078,13.794,13.009,7.215,5.568,-3.854,-2882.158,7800.705,6146.742,-895.647,764.263,-297.597
338.0,1486.0,6940.0,33.725,-14.186,-5.782,601.448,2317.76,-145.228,-90.14,0.0,-3.0,1500,1500.0,0,3199.291,-76781.09,10.712,0,4.811,13.268,13.796,7.092,5.263,-3.871,-2730.581,7503.231,6518.802,-880.375,722.437,-298.922
358.0,1454.0,7038.0,48.451,-5.16,-7.316,601.191,2317.915,-145.231,-90.14,0.0,-3.0,1500,1500.0,0,3200.455,-75441.2,10.525,0,5.176,12.224,13.361,7.245,5.338,-3.881,-2937.815,6912.667,6313.338,-899.436,732.779,-299.659
286.0,1465.0,7087.0,26.173,-38.62,-3.652,600.932,2318.07,-145.226,-90.14,0.0,-3.0,1500,1500.0,0,3199.177,-76240.27,10.636,0,5.112,13.882,13.596,7.285,4.97,-4.063,-2901.781,7850.592,6424.308,-904.409,682.182,-313.725
346.0,1492.0,6926.0,38.841,-15.119,-5.357,600.67,2318.228,-145.223,-90.14,0.0,-3.0,1500,1500.0,0,3199.883,-76638.29,10.692,0,5.175,13.49,13.276,7.163,4.841,-4.252,-2937.307,7628.457,6273.344,-889.254,664.574,-328.307
355.0,1442.0,7041.0,61.344,-7.862,-7.194,600.411,2318.386,-145.224,-90.14,0.0,-3.0,1500,1500.0,0,3199.902,-74563.13,10.402,0,4.805,12.923,13.599,7.327,4.909,-4.306,-2727.198,7308.062,6425.857,-909.618,673.869,-332.541
297.0,1486.0,7072.0,15.759,-33.438,-4.307,600.158,2318.549,-145.224,-90.14,0.0,-3.0,1500,1500.0,0,3200.397,-75978.98,10.6,0,4.999,13.128,13.564,7.313,4.976,-4.238,-2837.835,7423.849,6409.381,-907.783,683.098,-327.276
358.0,1481.0,6988.0,33.091,-14.116,-4.647,599.912,2318.704,-145.221,-90.14,0.0,-3.0,1500,1500.0,0,3200.035,-74845.69,10.442,0,5.202,13.112,13.955,7.23,5.249,-4.153,-2953.04,7415.085,6594.144,-897.483,720.473,-320.684
339.0,1404.0,7106.0,62.379,-21.295,-5.281,599.661,2318.865,-145.219,-90.14,0.0,-3.0,1500,1500.0,0,3199.711,-77145.69,10.762,0,5.21,13.224,13.416,7.409,5.355,-4.062,-2957.27,7478.456,6339.391,-919.8,735.005,-313.688
328.0,1489.0,7010.0,20.348,-24.704,-5.014,599.406,2319.024,-145.218,-90.14,0.0,-3.0,1500,1500.0,0,3199.863,-75982.02,10.6,0,5.108,14.036,13.007,7.27,5.219,-3.996,-2899.582,7937.559,6146.038,-902.455,716.415,-308.607
358.0,1471.0,6971.0,37.024,-14.298,-4.771,599.152,2319.19,-145.22,-90.14,0.0,-3.0,1500,1500.0,0,3199.768,-76051.9,10.61,0,4.946,12.209,13.385,7.323,5.414,-3.941,-2807.215,6904.24,6324.745,-909.026,743.187,-304.298
323.0,1414.0,7121.0,51.39,-35.291,-3.967,598.897,2319.345,-145.218,-90.14,0.0,-3.0,1500,1500.0,0,3200.817,-76677.79,10.697,0,5.103,13.524,13.091,7.414,5.325,-3.866,-2896.707,7648.176,6185.891,-920.332,730.946,-298.554
353.0,1486.0,6995.0,26.047,-18.478,-6.031,598.642,2319.503,-145.212,-90.14,0.0,-3.0,1500,1500.0,0,3199.577,-74557.05,10.401,0,5.304,13.811,13.944,7.291,4.972,-3.832,-3010.558,7809.974,6588.792,-905.119,682.444,-295.866
373.0,1467.0,7015.0,41.567,-4.588,-6.076,598.38,2319.66,-145.211,-90.14,0.0,-3.0,1500,1500.0,0,3200.359,-77139.61,10.762,0,5.053,13.005,13.226,7.398,4.886,-3.807,-2868.286,7354.242,6249.403,-918.438,670.661,-293.951
308.0,1448.0,7091.0,37.838,-41.176,-3.316,598.119,2319.822,-145.212,-90.14,0.0,-3.0,1500,1500.0,0,3199.692,-75447.27,10.525,0,5.022,13.031,13.613,7.426,4.811,-3.679,-2850.354,7369.242,6432.476,-921.931,660.45,-284.12
